Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Under paid,employee_count,Over Worked ,Number of Promotions,Year Since Last Promotion ,Salary Hike %,Number of company worked,Overtime,Distance from Home,Commute Category,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
64923,40,Female,16,Media,6757,0,1,0,3,3,18,5,No,15,Medium,Associate Degree,Married,3,Mid,Medium,93,No,No,No,Good,High,Stayed
64924,57,Female,48,Healthcare,7424,1,1,0,0,0,7,2,Yes,78,Far,Bachelor’s Degree,Married,1,Mid,Medium,108,No,No,No,Good,Low,Stayed
64925,57,Female,22,Healthcare,8050,0,1,0,0,0,8,6,No,72,Far,High School,Single,3,Mid,Small,85,No,No,No,Good,Low,Stayed
64926,50,Female,8,Technology,7180,1,1,0,2,1,10,6,Yes,16,Medium,Bachelor’s Degree,Single,1,Entry,Small,43,No,No,No,Excellent,Medium,Left
64927,53,Male,1,Finance,9177,0,1,0,2,2,9,7,Yes,86,Far,High School,Divorced,0,Mid,Medium,46,No,No,No,Good,High,Left
64928,28,Male,19,Education,3272,1,1,0,0,0,17,7,No,91,Far,Associate Degree,Married,4,Mid,Large,64,No,No,No,Good,Low,Stayed
64929,37,Female,23,Education,5334,0,1,0,2,3,24,0,Yes,96,Far,Bachelor’s Degree,Divorced,1,Mid,Small,59,No,No,No,Good,Medium,Stayed
64930,45,Female,11,Education,5096,0,1,0,1,4,10,7,No,82,Far,Associate Degree,Married,1,Mid,Small,89,No,No,No,Good,High,Stayed
64931,34,Female,17,Media,6312,0,1,0,1,2,29,2,No,69,Far,Associate Degree,Single,0,Mid,Large,95,No,No,No,Excellent,Low,Left
64932,21,Female,3,Healthcare,8447,0,1,0,2,1,8,4,No,53,Far,Bachelor’s Degree,Married,4,Entry,Small,53,No,No,No,Poor,Medium,Left
64933,59,Female,28,Healthcare,6665,1,1,0,1,4,9,0,No,29,Medium,Bachelor’s Degree,Divorced,0,Mid,Small,41,No,No,Yes,Good,High,Stayed
64934,35,Female,23,Technology,9311,0,1,0,0,0,23,6,Yes,51,Far,Master’s Degree,Single,0,Mid,Large,82,No,No,Yes,Fair,Medium,Left
64935,27,Female,10,Healthcare,8876,0,1,0,3,2,24,4,No,74,Far,Bachelor’s Degree,Married,0,Entry,Medium,34,No,No,No,Good,Low,Stayed
64936,36,Male,23,Media,5928,1,1,0,0,0,17,7,No,54,Far,Master’s Degree,Married,0,Mid,Small,84,No,No,No,Poor,Low,Left
64937,47,Female,10,Technology,9408,0,1,0,1,3,10,1,No,39,Far,Bachelor’s Degree,Married,5,Mid,Medium,81,No,No,No,Good,High,Stayed
64938,58,Female,48,Education,4339,1,1,0,0,0,12,1,No,50,Far,Bachelor’s Degree,Single,4,Senior,Large,112,Yes,No,No,Good,Medium,Stayed
64939,27,Female,1,Education,4415,1,1,0,1,2,22,4,No,66,Far,Bachelor’s Degree,Divorced,1,Mid,Small,59,No,No,No,Fair,High,Left
64940,38,Male,6,Healthcare,7288,1,1,0,2,1,17,4,No,31,Far,High School,Married,1,Entry,Large,39,No,No,Yes,Poor,Low,Stayed
64941,33,Male,21,Media,5670,1,1,0,0,0,10,0,Yes,31,Far,Bachelor’s Degree,Married,0,Senior,Small,59,No,No,No,Fair,Medium,Stayed
64942,59,Male,36,Education,4206,1,1,0,0,0,11,2,Yes,25,Medium,Bachelor’s Degree,Married,3,Senior,Medium,72,No,No,No,Fair,Low,Stayed
64943,41,Female,24,Healthcare,8334,0,1,0,1,1,6,6,Yes,51,Far,Associate Degree,Married,4,Entry,Small,102,No,No,No,Fair,Low,Left
64944,38,Female,14,Education,5543,0,1,0,0,0,19,4,No,98,Far,Associate Degree,Single,3,Senior,Medium,50,No,No,No,Excellent,Low,Stayed
64945,20,Male,12,Media,5744,1,1,0,0,0,10,0,No,66,Far,Bachelor’s Degree,Married,1,Mid,Small,77,Yes,No,Yes,Fair,High,Stayed
64946,51,Male,30,Education,3445,1,1,0,0,0,8,3,No,14,Medium,Bachelor’s Degree,Married,0,Entry,Small,75,No,No,No,Good,Low,Stayed
64947,46,Male,9,Education,5224,0,1,0,0,0,11,1,No,4,Near,High School,Single,1,Entry,Small,17,Yes,Yes,Yes,Good,Medium,Stayed
64948,57,Male,45,Education,4694,0,1,0,0,0,6,4,No,84,Far,Associate Degree,Single,4,Mid,Medium,50,No,No,No,Fair,High,Left
64949,52,Female,5,Technology,10159,0,1,0,0,0,10,3,No,79,Far,Associate Degree,Divorced,3,Mid,Small,20,Yes,No,No,Good,High,Left
64950,57,Male,43,Technology,9129,0,1,0,1,1,11,3,No,3,Near,Master’s Degree,Married,3,Senior,Small,105,No,No,No,Poor,High,Stayed
64951,40,Female,14,Finance,9416,0,1,0,2,3,17,2,No,6,Near,PhD,Married,3,Mid,Large,63,No,No,No,Poor,Medium,Stayed
64952,41,Male,20,Technology,7141,1,1,1,0,0,5,7,Yes,9,Near,Bachelor’s Degree,Married,1,Mid,Large,49,Yes,No,No,Fair,Medium,Stayed
64953,48,Female,39,Education,4541,0,1,0,0,0,12,7,No,30,Medium,Master’s Degree,Married,2,Mid,Medium,107,No,No,No,Poor,Low,Left
64954,43,Female,17,Technology,10780,0,1,0,1,1,7,7,No,32,Far,High School,Divorced,3,Mid,Large,44,Yes,No,Yes,Fair,Medium,Stayed
64955,40,Female,19,Technology,6273,1,1,0,0,0,30,1,No,33,Far,High School,Married,3,Senior,Medium,23,Yes,No,No,Poor,High,Stayed
64956,34,Male,3,Education,4261,1,1,0,1,1,29,7,Yes,5,Near,High School,Single,4,Entry,Small,49,No,No,No,Fair,Low,Left
64957,28,Male,10,Technology,11275,0,1,0,0,0,25,3,No,30,Medium,Associate Degree,Married,0,Mid,Large,42,No,No,No,Fair,Low,Left
64958,59,Male,20,Healthcare,8020,0,1,0,0,0,11,1,Yes,2,Near,Bachelor’s Degree,Married,1,Mid,Medium,55,Yes,No,No,Excellent,Very High,Stayed
64959,19,Female,11,Technology,10720,0,1,0,0,0,9,6,No,13,Medium,High School,Married,0,Senior,Small,47,No,No,No,Poor,High,Left
64960,54,Male,44,Healthcare,8853,0,1,0,1,2,10,5,Yes,81,Far,Bachelor’s Degree,Married,3,Senior,Medium,98,No,No,No,Poor,High,Stayed
64961,27,Male,4,Technology,9216,0,1,0,3,4,18,3,No,99,Far,Master’s Degree,Married,1,Mid,Small,7,No,No,No,Good,Low,Stayed
64962,18,Male,9,Education,3650,1,1,0,0,0,10,0,No,40,Far,High School,Single,3,Mid,Medium,86,Yes,No,No,Fair,Medium,Left
64963,31,Male,3,Finance,9255,0,1,0,2,2,11,6,Yes,14,Medium,Associate Degree,Married,3,Entry,Medium,19,No,No,No,Good,Low,Stayed
64964,20,Female,12,Education,3815,1,1,0,0,0,9,2,No,9,Near,Bachelor’s Degree,Single,2,Mid,Medium,88,Yes,No,No,Good,Low,Stayed
64965,47,Female,37,Media,6194,0,1,0,1,4,7,0,No,61,Far,Associate Degree,Single,3,Mid,Small,94,Yes,No,No,Good,Medium,Stayed
64966,38,Female,24,Education,3582,1,1,0,0,0,18,6,No,56,Far,Bachelor’s Degree,Divorced,1,Mid,Medium,99,No,Yes,No,Poor,High,Stayed
64967,29,Female,9,Media,6269,0,1,0,0,0,21,5,No,71,Far,High School,Single,3,Entry,Medium,58,No,No,No,Poor,Low,Left
64968,43,Female,25,Healthcare,7491,1,1,0,3,3,10,4,No,43,Far,Master’s Degree,Married,1,Mid,Small,29,No,No,No,Good,High,Stayed
64969,50,Male,7,Education,5711,0,1,0,2,2,6,7,Yes,2,Near,Associate Degree,Married,6,Entry,Medium,56,No,No,No,Good,Medium,Stayed
64970,44,Male,27,Healthcare,9113,0,1,1,0,0,5,1,Yes,61,Far,Associate Degree,Single,2,Entry,Medium,83,Yes,No,No,Good,Low,Stayed
64971,46,Female,31,Finance,5904,1,1,0,0,0,8,5,No,99,Far,Bachelor’s Degree,Divorced,0,Entry,Medium,80,No,No,No,Good,Low,Stayed
64972,42,Male,22,Media,5999,0,1,0,0,0,5,3,No,62,Far,Master’s Degree,Married,0,Mid,Large,86,Yes,No,No,Fair,High,Stayed
64973,35,Male,25,Finance,8507,0,1,0,0,0,26,2,No,12,Medium,Bachelor’s Degree,Divorced,1,Entry,Medium,29,No,No,Yes,Good,Medium,Left
64974,49,Female,10,Healthcare,8256,0,1,0,2,4,6,4,Yes,66,Far,Master’s Degree,Single,3,Mid,Medium,69,No,No,No,Good,Medium,Left
64975,46,Male,7,Media,6524,0,1,0,1,3,11,7,Yes,71,Far,Associate Degree,Married,1,Mid,Small,78,No,No,No,Good,Low,Stayed
64976,29,Female,13,Finance,8196,1,1,0,3,2,25,4,No,3,Near,Bachelor’s Degree,Married,0,Entry,Medium,39,Yes,No,No,Good,High,Stayed
64977,41,Male,20,Education,4756,0,1,0,1,4,10,1,Yes,23,Medium,Master’s Degree,Married,0,Entry,Small,90,No,No,No,Good,Medium,Left
64978,22,Male,8,Healthcare,9120,0,1,0,1,4,11,2,Yes,66,Far,High School,Divorced,4,Mid,Medium,41,No,No,Yes,Excellent,Medium,Left
64979,42,Male,4,Healthcare,7133,1,1,0,3,3,5,6,Yes,43,Far,Bachelor’s Degree,Married,2,Senior,Large,72,No,No,No,Fair,High,Stayed
64980,44,Female,35,Media,5246,1,1,0,1,2,10,2,No,45,Far,Associate Degree,Married,3,Entry,Small,47,No,No,No,Good,High,Stayed
64981,19,Male,10,Media,5945,1,1,0,0,0,15,1,No,46,Far,Associate Degree,Married,0,Mid,Small,56,Yes,No,No,Excellent,Medium,Stayed
64982,27,Female,17,Technology,7270,1,1,0,0,0,13,3,No,17,Medium,High School,Single,1,Senior,Large,52,No,No,No,Good,Medium,Left
64983,33,Male,19,Education,3842,1,1,0,1,3,13,3,No,62,Far,Master’s Degree,Married,3,Mid,Medium,32,No,No,No,Fair,High,Left
64984,49,Female,18,Media,6123,0,1,0,1,1,6,7,No,98,Far,Bachelor’s Degree,Married,0,Mid,Medium,53,No,No,No,Good,Medium,Stayed
64985,19,Female,8,Technology,10115,0,1,1,1,1,12,4,Yes,63,Far,High School,Single,1,Mid,Small,11,No,No,No,Good,Low,Left
64986,46,Male,13,Finance,6277,1,1,0,2,1,6,0,No,59,Far,Bachelor’s Degree,Single,1,Entry,Small,71,No,No,No,Good,Low,Stayed
64987,55,Male,20,Finance,10878,0,1,0,2,3,6,5,Yes,4,Near,Bachelor’s Degree,Divorced,4,Mid,Medium,90,No,No,No,Fair,Low,Stayed
64988,53,Female,6,Healthcare,9210,0,1,0,0,0,5,7,Yes,97,Far,High School,Single,3,Mid,Small,69,No,No,No,Good,Medium,Left
64989,59,Female,15,Healthcare,8625,0,1,0,2,3,8,6,Yes,76,Far,High School,Married,0,Entry,Medium,94,No,No,No,Excellent,High,Left
64990,48,Female,21,Finance,6100,1,1,0,2,2,8,2,No,85,Far,Master’s Degree,Married,0,Senior,Medium,22,No,No,No,Poor,High,Stayed
64991,37,Female,11,Technology,10312,0,1,0,2,1,16,0,No,39,Far,Bachelor’s Degree,Married,1,Entry,Large,58,No,No,Yes,Good,High,Stayed
64992,49,Male,1,Education,3355,1,1,0,1,3,9,4,Yes,66,Far,Bachelor’s Degree,Single,4,Entry,Medium,16,No,No,No,Good,High,Stayed
64993,57,Male,12,Finance,9738,0,1,0,2,2,5,5,No,88,Far,Bachelor’s Degree,Married,0,Mid,Small,54,Yes,No,No,Good,High,Stayed
64994,45,Male,26,Technology,12282,0,1,0,1,3,10,0,No,26,Medium,Associate Degree,Married,1,Entry,Medium,87,No,No,No,Fair,Medium,Stayed
64995,27,Male,8,Healthcare,8621,0,1,0,0,0,25,4,Yes,84,Far,High School,Single,1,Entry,Small,68,No,No,No,Good,Low,Left
64996,20,Female,3,Technology,7646,1,1,0,1,3,14,6,No,21,Medium,Bachelor’s Degree,Married,0,Mid,Medium,6,Yes,No,No,Fair,High,Left
64997,42,Male,23,Finance,11832,0,1,0,0,0,8,6,No,78,Far,Master’s Degree,Married,0,Mid,Large,39,No,Yes,No,Poor,Low,Left
64998,30,Male,17,Healthcare,8484,0,1,0,0,0,24,5,No,26,Medium,Bachelor’s Degree,Married,1,Entry,Small,26,No,No,No,Poor,Low,Stayed
64999,47,Male,29,Finance,8188,1,1,0,0,0,12,5,No,76,Far,Bachelor’s Degree,Married,2,Mid,Small,73,No,No,No,Good,Medium,Left
65000,42,Female,14,Finance,9916,0,1,0,1,1,8,2,No,89,Far,High School,Single,0,Senior,Small,73,No,No,No,Poor,High,Stayed
65001,21,Female,13,Technology,9886,0,1,0,0,0,8,7,Yes,72,Far,Master’s Degree,Single,0,Entry,Small,90,No,No,Yes,Good,Low,Left
65002,21,Male,7,Education,4665,0,1,0,0,0,9,6,No,9,Near,Master’s Degree,Married,3,Mid,Small,62,No,No,No,Good,Low,Left
65003,24,Female,7,Healthcare,6977,1,1,0,0,0,8,4,Yes,4,Near,Bachelor’s Degree,Married,0,Mid,Medium,48,No,No,Yes,Good,Low,Stayed
65004,28,Male,16,Media,5895,1,1,0,0,0,16,5,No,11,Medium,PhD,Divorced,2,Entry,Small,47,No,No,No,Good,High,Stayed
65005,34,Female,23,Healthcare,9413,0,1,0,4,1,16,1,Yes,31,Far,Master’s Degree,Married,2,Entry,Large,58,No,No,No,Fair,Low,Stayed
65006,19,Male,11,Technology,11239,0,1,0,0,0,11,7,No,67,Far,High School,Married,3,Senior,Medium,21,No,No,No,Good,High,Stayed
65007,23,Male,1,Finance,11035,0,1,0,2,4,13,1,No,95,Far,Associate Degree,Single,3,Entry,Medium,73,No,No,No,Poor,Medium,Left
65008,40,Female,31,Education,3926,1,1,0,2,1,24,7,Yes,36,Far,Associate Degree,Married,0,Mid,Medium,38,No,No,No,Good,Low,Stayed
65009,45,Female,10,Education,4360,1,1,0,0,0,6,4,No,37,Far,PhD,Single,3,Mid,Small,75,No,No,No,Good,Low,Stayed
65010,49,Male,34,Technology,9265,0,1,0,2,2,12,3,No,22,Medium,High School,Single,2,Entry,Small,86,No,No,Yes,Good,Low,Left
65011,59,Female,49,Technology,9787,0,1,0,0,0,5,3,No,94,Far,Associate Degree,Single,1,Mid,Medium,71,No,No,No,Good,Low,Left
65012,49,Male,5,Healthcare,9619,0,1,0,0,0,12,7,Yes,43,Far,Associate Degree,Married,3,Mid,Medium,39,Yes,No,No,Good,Medium,Stayed
65013,35,Male,9,Education,5141,0,1,0,0,0,30,5,No,40,Far,Bachelor’s Degree,Single,4,Entry,Medium,56,No,No,Yes,Poor,High,Stayed
65014,56,Male,10,Technology,10589,0,1,0,0,0,6,2,No,29,Medium,High School,Married,0,Senior,Medium,19,No,No,No,Fair,High,Stayed
65015,52,Female,14,Education,5552,0,1,0,1,2,11,3,Yes,29,Medium,Bachelor’s Degree,Single,0,Entry,Large,92,No,No,No,Fair,High,Left
65016,33,Male,23,Healthcare,8720,0,1,0,0,0,10,4,No,3,Near,Bachelor’s Degree,Divorced,0,Senior,Medium,88,Yes,No,No,Good,Low,Stayed
65017,22,Male,4,Education,2678,1,1,1,1,2,8,3,Yes,72,Far,High School,Divorced,4,Entry,Small,45,No,No,No,Good,High,Left
65018,36,Female,6,Technology,8902,1,1,0,0,0,26,5,Yes,64,Far,Associate Degree,Married,2,Mid,Large,43,No,No,No,Excellent,Medium,Left
65019,29,Female,16,Education,4132,1,1,0,0,0,10,7,Yes,90,Far,Bachelor’s Degree,Single,0,Entry,Large,72,No,No,No,Good,Medium,Left
65020,42,Female,9,Technology,7191,1,1,0,1,3,11,6,Yes,43,Far,High School,Married,0,Entry,Medium,88,Yes,No,Yes,Good,Medium,Stayed
65021,41,Male,3,Finance,7869,1,1,1,0,0,5,5,Yes,2,Near,Associate Degree,Married,1,Mid,Medium,71,No,No,No,Poor,Low,Stayed
65022,52,Male,5,Healthcare,7252,1,1,0,0,0,9,2,Yes,56,Far,High School,Married,4,Senior,Medium,56,No,No,No,Fair,High,Stayed
65023,40,Female,19,Finance,6438,1,1,0,2,4,24,3,No,29,Medium,Associate Degree,Single,2,Entry,Large,48,No,No,No,Fair,Low,Left
65024,32,Female,21,Media,6176,0,1,0,0,0,21,1,No,84,Far,Associate Degree,Single,1,Entry,Medium,73,No,No,No,Excellent,High,Left
65025,32,Male,7,Technology,11702,0,1,0,2,4,22,4,No,97,Far,High School,Single,4,Entry,Small,39,Yes,No,No,Good,Low,Left
65026,30,Female,10,Media,5983,1,1,0,2,2,19,0,No,24,Medium,Associate Degree,Single,0,Senior,Large,23,No,Yes,No,Good,High,Stayed
65027,45,Female,9,Healthcare,9111,0,1,0,3,4,6,4,No,9,Near,Master’s Degree,Married,4,Entry,Medium,56,Yes,No,No,Good,High,Stayed
65028,32,Male,12,Healthcare,10479,0,1,0,0,0,24,7,No,46,Far,High School,Married,0,Mid,Large,78,No,No,No,Good,Low,Stayed
65029,34,Male,5,Finance,11459,0,1,0,0,0,24,6,No,14,Medium,Bachelor’s Degree,Single,3,Mid,Medium,74,No,No,No,Poor,High,Left
65030,51,Male,22,Media,5628,1,1,0,0,0,6,4,Yes,1,Near,High School,Divorced,0,Entry,Small,100,No,No,No,Excellent,Medium,Stayed
65031,38,Female,26,Media,5606,1,1,0,1,2,19,3,No,14,Medium,Master’s Degree,Married,0,Mid,Medium,74,No,Yes,No,Good,High,Left
65032,45,Female,36,Technology,9975,0,1,0,1,2,7,4,No,43,Far,Bachelor’s Degree,Single,3,Mid,Medium,53,No,No,No,Good,Very High,Left
65033,18,Female,1,Healthcare,6609,1,1,0,2,1,12,0,No,40,Far,Associate Degree,Married,1,Entry,Medium,47,Yes,No,Yes,Good,Medium,Stayed
65034,25,Male,11,Education,3712,1,1,0,1,4,13,6,Yes,7,Near,Associate Degree,Married,2,Mid,Small,64,Yes,No,No,Poor,Low,Left
65035,39,Female,13,Technology,8715,1,1,0,0,0,25,4,No,91,Far,Bachelor’s Degree,Married,1,Entry,Small,68,No,No,No,Fair,High,Left
65036,22,Male,12,Healthcare,8077,0,1,0,1,3,10,5,Yes,67,Far,High School,Married,4,Entry,Small,56,No,No,No,Good,Medium,Stayed
65037,28,Female,14,Finance,7540,1,1,0,0,0,11,6,No,18,Medium,High School,Married,5,Entry,Medium,82,No,No,No,Good,Medium,Left
65038,53,Male,27,Healthcare,7877,1,1,0,3,1,6,6,No,91,Far,High School,Married,3,Entry,Medium,91,Yes,No,No,Fair,Medium,Stayed
65039,38,Male,6,Healthcare,8295,0,1,0,2,4,27,2,No,41,Far,Bachelor’s Degree,Married,5,Entry,Medium,75,No,No,No,Poor,High,Stayed
65040,28,Male,3,Healthcare,7319,1,1,0,2,3,18,3,No,14,Medium,Bachelor’s Degree,Married,2,Senior,Small,20,No,No,No,Poor,Low,Stayed
65041,55,Male,46,Technology,5552,1,1,0,1,3,5,6,No,73,Far,Master’s Degree,Married,1,Entry,Small,118,No,No,No,Poor,Medium,Left
65042,36,Male,27,Technology,8552,1,1,0,0,0,25,4,Yes,8,Near,Bachelor’s Degree,Single,1,Entry,Medium,84,Yes,Yes,No,Good,Low,Left
65043,58,Male,24,Finance,7889,1,1,0,0,0,5,6,No,23,Medium,Bachelor’s Degree,Married,3,Entry,Medium,37,No,No,No,Excellent,High,Stayed
65044,39,Male,29,Media,5599,1,1,0,2,1,28,7,No,42,Far,High School,Married,2,Mid,Small,64,No,No,No,Excellent,Low,Stayed
65045,42,Male,29,Finance,9397,0,1,0,0,0,7,6,Yes,64,Far,Master’s Degree,Divorced,2,Mid,Medium,75,No,No,No,Good,Low,Left
65046,56,Male,48,Finance,6568,1,1,0,0,0,12,6,No,38,Far,Associate Degree,Married,1,Senior,Small,74,No,No,No,Good,Medium,Stayed
65047,32,Female,17,Healthcare,8800,0,1,0,2,2,13,0,No,8,Near,High School,Single,2,Entry,Large,84,No,No,No,Good,Low,Left
65048,59,Male,38,Healthcare,5101,1,1,0,0,0,10,7,Yes,72,Far,Bachelor’s Degree,Single,2,Mid,Medium,92,No,No,No,Good,Low,Left
65049,37,Female,17,Technology,10038,0,1,0,2,2,16,0,No,40,Far,Associate Degree,Married,0,Senior,Small,40,No,No,No,Excellent,Low,Stayed
65050,57,Male,6,Technology,8118,1,1,0,2,1,12,4,No,76,Far,High School,Married,1,Mid,Small,82,Yes,No,Yes,Good,Low,Left
65051,33,Female,10,Media,6516,0,1,1,0,0,24,1,Yes,78,Far,Bachelor’s Degree,Married,1,Mid,Medium,48,Yes,No,No,Fair,Medium,Stayed
65052,29,Male,13,Education,4012,1,1,0,0,0,15,5,Yes,87,Far,Bachelor’s Degree,Married,2,Entry,Small,40,No,No,No,Fair,Low,Left
65053,18,Male,5,Healthcare,10248,0,1,0,1,2,15,0,No,48,Far,PhD,Single,0,Mid,Small,9,No,No,No,Good,High,Left
65054,53,Female,22,Education,4479,1,1,0,0,0,11,2,No,41,Far,High School,Married,0,Senior,Medium,55,No,Yes,No,Good,Low,Stayed
65055,59,Female,12,Healthcare,7310,1,1,0,0,0,5,6,No,14,Medium,Bachelor’s Degree,Single,0,Mid,Medium,23,No,No,No,Good,Low,Stayed
65056,56,Male,1,Finance,8255,1,1,0,0,0,12,7,No,49,Far,Associate Degree,Married,2,Entry,Medium,61,No,No,No,Excellent,Medium,Left
65057,18,Female,7,Finance,7551,1,1,1,1,3,15,4,Yes,2,Near,Master’s Degree,Single,3,Mid,Medium,28,No,No,No,Good,Low,Left
65058,53,Female,6,Media,5391,1,1,0,0,0,12,3,No,90,Far,Associate Degree,Married,2,Senior,Medium,49,No,No,No,Poor,High,Stayed
65059,53,Male,1,Education,4836,0,1,0,0,0,8,5,No,27,Medium,Bachelor’s Degree,Married,0,Mid,Medium,16,Yes,No,No,Poor,Very High,Stayed
65060,32,Male,17,Education,3940,1,1,0,0,0,19,7,No,63,Far,Associate Degree,Single,4,Mid,Small,26,No,No,No,Fair,Medium,Stayed
65061,57,Male,31,Technology,9638,0,1,0,0,0,11,7,Yes,31,Far,Bachelor’s Degree,Married,2,Mid,Large,102,No,No,No,Good,Very High,Stayed
65062,58,Female,26,Media,7350,0,1,0,0,0,6,0,No,54,Far,Bachelor’s Degree,Divorced,0,Mid,Medium,46,Yes,No,Yes,Fair,Low,Stayed
65063,20,Male,5,Finance,7963,1,1,0,0,0,14,3,No,60,Far,Master’s Degree,Married,0,Entry,Large,68,No,No,Yes,Poor,Low,Stayed
65064,42,Female,31,Education,3922,1,1,0,0,0,5,4,Yes,69,Far,Associate Degree,Single,0,Mid,Large,49,No,No,No,Good,Low,Left
65065,48,Male,27,Healthcare,10586,0,1,0,1,4,9,7,Yes,88,Far,Bachelor’s Degree,Married,0,Entry,Small,63,No,No,No,Good,Low,Stayed
65066,31,Male,15,Healthcare,8660,0,1,0,0,0,23,4,No,32,Far,Bachelor’s Degree,Married,0,Mid,Medium,54,No,No,No,Poor,Medium,Left
65067,29,Female,15,Technology,10331,0,1,0,0,0,14,4,Yes,88,Far,Master’s Degree,Married,2,Entry,Small,34,No,No,No,Good,High,Left
65068,50,Male,41,Media,5817,1,1,0,0,0,9,3,No,24,Medium,Bachelor’s Degree,Married,0,Mid,Medium,75,No,No,No,Poor,Very High,Stayed
65069,42,Male,8,Technology,9338,0,1,0,0,0,10,1,No,76,Far,PhD,Married,1,Mid,Small,68,Yes,No,No,Fair,High,Stayed
65070,51,Female,39,Healthcare,7763,1,1,0,0,0,12,4,Yes,11,Medium,High School,Married,0,Mid,Small,112,No,No,Yes,Good,Low,Stayed
65071,58,Male,36,Healthcare,9729,0,1,0,1,2,9,3,No,68,Far,High School,Single,4,Mid,Small,63,No,No,No,Excellent,High,Left
65072,22,Female,11,Healthcare,8667,0,1,0,0,0,10,5,No,52,Far,Associate Degree,Married,2,Senior,Small,57,Yes,No,No,Poor,Medium,Left
65073,57,Male,46,Finance,12991,0,1,0,1,2,6,1,No,59,Far,Bachelor’s Degree,Single,3,Entry,Medium,102,No,No,No,Poor,Low,Left
65074,38,Female,6,Technology,6506,1,1,0,2,2,23,6,Yes,24,Medium,High School,Married,3,Senior,Medium,62,No,No,No,Good,Low,Stayed
65075,32,Female,19,Finance,8451,1,1,0,1,3,17,6,No,35,Far,High School,Single,0,Entry,Medium,53,No,No,No,Good,High,Stayed
65076,45,Female,32,Healthcare,7870,1,1,0,2,2,12,7,Yes,4,Near,Bachelor’s Degree,Single,0,Entry,Large,107,Yes,No,Yes,Poor,High,Left
65077,43,Male,12,Technology,11153,0,1,0,1,1,10,3,Yes,19,Medium,High School,Single,3,Mid,Medium,64,No,No,No,Good,Medium,Left
65078,22,Female,10,Technology,8573,1,1,0,1,2,8,5,No,24,Medium,Associate Degree,Married,0,Mid,Small,85,No,No,No,Good,Medium,Stayed
65079,43,Male,5,Healthcare,8351,0,1,0,2,1,6,0,Yes,31,Far,Bachelor’s Degree,Single,1,Mid,Medium,71,No,No,No,Good,Medium,Left
65080,53,Male,35,Education,3613,1,1,0,0,0,8,3,Yes,62,Far,High School,Married,5,Senior,Medium,77,No,No,No,Good,Low,Stayed
65081,45,Male,25,Technology,9408,0,1,0,2,1,8,7,No,44,Far,PhD,Married,1,Mid,Small,40,No,No,No,Fair,Medium,Stayed
65082,58,Female,33,Education,4761,0,1,0,0,0,12,5,No,30,Medium,Master’s Degree,Married,3,Entry,Medium,39,No,No,Yes,Fair,Medium,Stayed
65083,30,Male,2,Healthcare,8809,0,1,0,1,3,11,1,Yes,49,Far,Associate Degree,Married,0,Entry,Medium,42,No,No,No,Excellent,Low,Left
65084,43,Male,25,Finance,8773,0,1,0,0,0,8,0,No,33,Far,Master’s Degree,Married,4,Mid,Small,72,No,No,No,Excellent,Medium,Left
65085,37,Male,23,Healthcare,7678,1,1,0,1,4,25,4,Yes,65,Far,Bachelor’s Degree,Married,0,Mid,Medium,25,Yes,No,No,Good,High,Stayed
65086,59,Male,27,Technology,8238,1,1,0,0,0,12,7,No,11,Medium,High School,Married,4,Mid,Medium,82,No,No,No,Poor,High,Stayed
65087,53,Male,31,Healthcare,8069,0,1,0,0,0,9,2,No,18,Medium,Bachelor’s Degree,Divorced,2,Mid,Large,75,No,Yes,Yes,Good,Low,Stayed
65088,35,Female,8,Finance,9971,0,1,0,1,2,23,4,Yes,92,Far,High School,Divorced,4,Mid,Medium,58,No,No,No,Poor,Low,Stayed
65089,39,Female,8,Media,5323,1,1,0,0,0,17,4,No,98,Far,High School,Married,5,Entry,Large,31,No,No,No,Poor,Medium,Left
65090,51,Female,27,Healthcare,7837,1,1,0,0,0,10,6,No,53,Far,Bachelor’s Degree,Single,2,Mid,Medium,92,No,No,Yes,Poor,Low,Stayed
65091,28,Female,5,Healthcare,9223,0,1,0,0,0,10,7,No,32,Far,PhD,Married,1,Mid,Small,10,Yes,No,Yes,Good,Medium,Stayed
65092,34,Female,12,Education,6027,0,1,0,0,0,15,4,No,61,Far,Bachelor’s Degree,Divorced,0,Mid,Medium,63,No,No,No,Excellent,Low,Stayed
65093,39,Male,1,Media,5498,1,1,0,2,4,23,5,Yes,89,Far,PhD,Divorced,1,Entry,Medium,14,Yes,No,No,Good,Medium,Stayed
65094,53,Male,28,Technology,8793,1,1,0,2,1,11,5,No,48,Far,Master’s Degree,Married,0,Mid,Medium,49,No,Yes,Yes,Good,Low,Stayed
65095,52,Male,9,Media,6027,0,1,0,0,0,6,5,No,73,Far,High School,Married,2,Mid,Small,48,No,No,No,Good,Low,Stayed
65096,54,Female,26,Technology,8713,1,1,0,0,0,12,6,No,75,Far,Associate Degree,Married,1,Entry,Medium,68,No,No,Yes,Good,High,Stayed
65097,59,Male,25,Healthcare,6104,1,1,0,2,1,5,1,Yes,69,Far,Master’s Degree,Married,0,Entry,Small,95,No,No,No,Good,Low,Stayed
